id,lat,lon,month,year,viewCat,viewAngle,GSVHeading,NAME10,sampleCat,UATYP10,proposed_c,proposed_p,joinVal,panid,wall,building,sky,floor,tree,ceiling,road,bed,windowpane,grass,cabinet,sidewalk,person,earth,door,table,mountain,plant,curtain,chair,car,water,painting,sofa,shelf,house,sea,mirror,rug,field,armchair,seat,fence,desk,rock,wardrobe,lamp,bathtub,railing,cushion,base,box,column,signboard,chest of drawers,counter,sand,sink,skyscraper,fireplace,refrigerator,grandstand,path,stairs,runway,case,pool table,pillow,screen door,stairway,river,bridge,bookcase,blind,coffee table,toilet,flower,book,hill,bench,countertop,stove,palm,kitchen island,computer,swivel chair,boat,bar,arcade machine,hovel,bus,towel,light,truck,tower,chandelier,awning,streetlight,booth,television receiver,airplane,dirt track,apparel,pole,land,bannister,escalator,ottoman,bottle,buffet,poster,stage,van,ship,fountain,conveyer belt,canopy,washer,plaything,swimming pool,stool,barrel,basket,waterfall,tent,bag,minibike,cradle,oven,ball,food,step,tank,trade name,microwave,pot,animal,bicycle,lake,dishwasher,screen,blanket,sculpture,hood,sconce,vase,traffic light,tray,ashcan,fan,pier,crt screen,plate,monitor,bulletin board,shower,radiator,glass,clock,flag,built_env,build2,accessibility,all_nature,greenspace,bluespace,other_nature,animate,tree_z,grass_z,plant_z,greenspace_z,bluespace_z,built_env_z,build2_z,animate_z,accessibility_z,road_z,sky_z
h7EK6nR3Df09UdCz_fdTRg,47.68204528,-122.3225452,7,2011,sideAngle,89,359,"Seattle, WA",0,U,0,0,h7EK6nR3Df09UdCz_fdTRg_359,h7EK6nR3Df09UdCz_fdTRg_359,0.034709473,0.222895508,0.17215332,0,0.111069336,0,0.156530762,0,0,0,0,0.125229492,0,0,0,0,0,0.055605469,0,0,0.121401367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539770508,0.222895508,0.125229492,0.338828125,0.166674805,0,0.17215332,0.121401367,1,0,1,2,0,5,2,2,3,3,2
Ljc7QN272KvubQsaSqIfkw,47.56448099,-122.1367903,7,2011,sideAngle,160,250,"Seattle, WA",0,U,0,0,Ljc7QN272KvubQsaSqIfkw_250,Ljc7QN272KvubQsaSqIfkw_250,0.012160645,0.026567383,0.037331543,0.002770996,0.377280273,0,0.093007813,0,0,0,0,0.033803711,0,0.007070313,0,0.00076416,0,0.140305176,0,0,0.048867188,0,0,0,0,0.187563477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57E-05,0.006174316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014719238,0,0,0,0,0,0,0,0,0,0,0,0.353103027,0.214130859,0.033803711,0.561987305,0.517585449,0,0.044401855,0.048867188,3,0,2,5,0,3,2,1,1,2,0
qadVIejucUQHNVY4Pyj1LQ,47.64120376,-122.1161448,7,2011,sideAngle,271,1,"Seattle, WA",0,U,0,0,qadVIejucUQHNVY4Pyj1LQ_1,qadVIejucUQHNVY4Pyj1LQ_1,3.66E-05,0.00229248,0.117666016,0,0.331835938,0,0.142224121,0,0,0.048618164,0,0.085932617,0,0.000947266,0,0,0,0.091884766,0,0,0.100075684,0,0,0,0,0.077575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308535156,0.079868164,0.085932617,0.590952148,0.472338867,0,0.118613281,0.100075684,3,1,1,4,0,3,1,2,2,3,1
S20pRMgAwOqXdUClls40pg,47.5623688,-122.2136231,6,2008,sideAngle,105,15,"Seattle, WA",0,U,0,0,S20pRMgAwOqXdUClls40pg_15,S20pRMgAwOqXdUClls40pg_15,0.00013916,0.068239746,0,0,0.522158203,0,0.012746582,0,0,2.44E-06,0,0,0,0.066499023,0,0,0.006274414,0.130241699,0,0,0,0.064870605,0,0,0,0.004433594,0,0,0,0,0,0,0.009001465,0,0.040146484,0,0,0,0,0,0,0,0,0.00166748,0,0,0,0,0,0,0,0,0.03998291,0.000361328,0,0,0,0,0,0,0.029780273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140026855,0.07267334,0.040344238,0.830192871,0.652402344,0.064870605,0.112919922,0,5,0,2,6,1,1,1,0,1,0,0
Vk8CyGjtsWoW5RoKeYHPsw,47.87732998,-122.2782245,10,2015,sideAngle,269,359,"Seattle, WA",0,U,0,0,Vk8CyGjtsWoW5RoKeYHPsw_359,Vk8CyGjtsWoW5RoKeYHPsw_359,0.003620605,0.160202637,0.380144043,0,0.057548828,0,0.118256836,0,0,0.156235352,0,0.032788086,0,0.000158691,0,0,0,0.041430664,0,0,0.04862793,0,0,0,0,3.66E-05,0,0,0,0,0,0,0.000202637,0,0,0,0,0,0,0,0,0,0,0.00074707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315854492,0.160239258,0.032788086,0.635517578,0.255214844,0,0.380302734,0.04862793,1,3,1,2,0,3,2,1,1,2,3
4sEhdeySosa3lzMcOoDZPw,47.27767172,-122.4832026,8,2012,sideAngle,90,180,"Seattle, WA",0,U,0,0,4sEhdeySosa3lzMcOoDZPw_180,4sEhdeySosa3lzMcOoDZPw_180,0.010900879,0,0.17923584,0,0.312094727,0,4.88E-05,0,0,0.060158691,0,0,0,0.019106445,0,0,0,0.096491699,0,0,0,0.058601074,0,0,0,0.049909668,0,0,0,0,0,0,0,0,0.029111328,0,0,0,0,0,0,0,0,0.00152832,0,0,0,0,0,0,0,0,0.179697266,0.002851563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245200195,0.049909668,0.182548828,0.754799805,0.468745117,0.058601074,0.227453613,0,3,1,1,4,1,2,1,0,4,0,2
thL4NzorWTq8bXGfOOyP5A,47.56191413,-122.3201994,7,2011,sideAngle,215,305,"Seattle, WA",0,U,0,0,thL4NzorWTq8bXGfOOyP5A_305,thL4NzorWTq8bXGfOOyP5A_305,0,0,0.130283203,0,0.444182129,0,0.061962891,0,0,0.17861084,0,0,0,0,0,0,0,0.058151855,0,0,0.030039063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000756836,0,0,0,0,0,0,0,0,0.093217773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15873291,0,0.093217773,0.811228027,0.680944824,0,0.130283203,0.030039063,4,3,1,6,0,1,0,1,2,1,1
IIfYmdeAX7LltZCEnieuHA,47.63096231,-122.3023347,6,2008,sideAngle,1,271,"Seattle, WA",0,U,0,0,IIfYmdeAX7LltZCEnieuHA_271,IIfYmdeAX7LltZCEnieuHA_271,0.034243164,0.179655762,0.215244141,0.019870605,0.04612793,0,0.149194336,0,0,0.000991211,0,0.047844238,0,0,0,0,0.003620605,0.185463867,0,0,0.054233398,0.016174316,0,0,0,0.03017334,0,0,0,0,0,0,0,0,0.003950195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266113,0.000820313,0,0,0,0,0,0.012126465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45432373,0.209829102,0.061057129,0.471572266,0.232583008,0.016174316,0.222814941,0.054233398,0,0,2,2,0,4,2,1,1,3,2
05nsN33eYQaivIG0ZdxUsw,47.35582868,-122.5946192,8,2018,sideAngle,65,335,"Seattle, WA",0,U,0,0,05nsN33eYQaivIG0ZdxUsw_335,05nsN33eYQaivIG0ZdxUsw_335,3.42E-05,0.159904785,0.392226563,0,0.014511719,0,0.28340332,0,0,0.032937012,0,0.076813965,0,0,0,0,0,0.0034375,0,0,0.036730957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52015625,0.159904785,0.076813965,0.443112793,0.05088623,0,0.392226563,0.036730957,0,1,0,0,0,5,2,1,2,5,4
IN06llwoXpuY2Lv8lh162Q,47.58223752,-122.120202,7,2008,sideAngle,91,1,"Seattle, WA",0,U,0,0,IN06llwoXpuY2Lv8lh162Q_1,IN06llwoXpuY2Lv8lh162Q_1,0.007854004,0.043637695,0.099890137,0,0.394919434,0,1.95E-05,0,0,0.004880371,0,0,0,0.050541992,0,0,0,0.24786377,0,0,0.11548584,0,0,0,0,0.006818848,0,0,0,0,0,0,0,0,0.000373535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086044922,0.050456543,0.027714844,0.798469238,0.647663574,0,0.150805664,0.11548584,4,0,3,6,0,1,1,2,1,0,1
5TKCMVw4f2P3x46AwYvP0w,47.81494596,-122.1958367,9,2011,sideAngle,1,271,"Seattle, WA",0,U,0,0,5TKCMVw4f2P3x46AwYvP0w_271,5TKCMVw4f2P3x46AwYvP0w_271,0.000444336,0.074279785,0.213269043,0,0.271884766,0,0,0,0,0.147246094,0,0.017248535,6.10E-05,0.06503418,0,0,0,0.068862305,0,0,0,0.055249023,0,0,0,0.002331543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185547,0,0,0,0,0,0,0,0,0.080302734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001672363,0.001928711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17479248,0.076611328,0.09755127,0.82154541,0.487993164,0.055249023,0.278303223,0.001989746,2,2,1,4,1,2,1,0,2,0,2
7cUr20X9vbSpRFAkjGQQXg,47.53865033,-122.1721596,6,2018,sideAngle,91,1,"Seattle, WA",0,U,0,0,7cUr20X9vbSpRFAkjGQQXg_1,7cUr20X9vbSpRFAkjGQQXg_1,0.000952148,0.029428711,0.15279541,0,0.319990234,0,0.068916016,0,0,0.082529297,0,0.182009277,0,0,0,0,0,0.051608887,0,0,0.056706543,0,0,0,0,0.052585449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002478027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333891602,0.08201416,0.182009277,0.606923828,0.454128418,0,0.15279541,0.056706543,3,1,1,4,0,3,1,1,4,1,1
Eo7yoka7fyjXxTeEGzN-Jw,47.33905114,-122.2881139,7,2008,sideAngle,257,167,"Seattle, WA",0,U,0,0,Eo7yoka7fyjXxTeEGzN-Jw_167,Eo7yoka7fyjXxTeEGzN-Jw_167,5.37E-05,0.004277344,0.216520996,0,0.292832031,0,0.005163574,0,0,0.240849609,0,0,0,0.049909668,0,0,0,0,0,0,0.097753906,0.035905762,0,0,0,0.055161133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001572266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066228027,0.059438477,0,0.836018066,0.533681641,0.035905762,0.266430664,0.097753906,3,4,0,5,1,1,1,2,0,0,2
w24KbgeJoncSgnLt39K6AA,47.2319878,-122.3211326,7,2018,sideAngle,163,73,"Seattle, WA",0,U,0,0,w24KbgeJoncSgnLt39K6AA_73,w24KbgeJoncSgnLt39K6AA_73,3.66E-05,0.141748047,0.337597656,0,0.003476563,0,0.141921387,0,0,0.03619873,0,0.197226563,0,0.002429199,0,0,0,0.014785156,0,0,0.033083496,0,0,0,0,0.064755859,0,0,0,0,0,0,0,0,4.88E-06,0,0,0,0,0,0,0.001425781,0,0.001657715,0,0,0,0,0,0,0,0,0.004255371,0.001049805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002919922,0,0,0,0,0,0.000112305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322266,0,0,0,0,0,0,0,0,0,0,0,0,0.014577637,0,0,0,0,0,0,0,0,0,0,0,0.556098633,0.206503906,0.202946777,0.394492188,0.054460449,0,0.340031738,0.033083496,0,1,0,0,0,5,2,1,4,3,3
PGBAWGBNkHbnXcOd9hxbGw,47.69145443,-122.1254262,9,2011,sideAngle,8,98,"Seattle, WA",0,U,0,0,PGBAWGBNkHbnXcOd9hxbGw_98,PGBAWGBNkHbnXcOd9hxbGw_98,0.002246094,0.041171875,0.143483887,0,0.318503418,0,0.090249023,0,0,0.001938477,0,0.091938477,0,0.009243164,0,0,0,0.133007813,0,0,0.151755371,0,0,0,0,0.012429199,0,0,0,0,0,0,0.001860352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002172852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242067871,0.053601074,0.094111328,0.606176758,0.453449707,0,0.152727051,0.151755371,3,0,2,4,0,2,1,3,2,2,1
0l-DsJuCrXGYkhWtHF66UQ,47.866656,-122.2511852,7,2017,sideAngle,90,180,"Seattle, WA",0,U,0,0,0l-DsJuCrXGYkhWtHF66UQ_180,0l-DsJuCrXGYkhWtHF66UQ_180,4.88E-06,0.275563965,0.125219727,0,0.197502441,0,0.061518555,0,0,0.066079102,0,0.205068359,0,0.002597656,0,0,0,0.010839844,0,0,0.053803711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001669922,0,0,0,0,0,0,0,0,0.000114746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54395752,0.275563965,0.205183105,0.40223877,0.274421387,0,0.127817383,0.053803711,2,1,0,2,0,5,3,1,4,1,1
oZFDHSifsDfynU3031kGHA,47.65293985,-122.3513081,6,2008,sideAngle,1,91,"Seattle, WA",0,U,0,0,oZFDHSifsDfynU3031kGHA_91,oZFDHSifsDfynU3031kGHA_91,0.071811523,0.16605957,0.2690625,0.002263184,0.011096191,0,0.038508301,0,0,0,0,0.008505859,0.002700195,0.11357666,0,0,0,0.14203125,0,0,0.085966797,0.024487305,0,0,0,0,0,0,0,0,0,0,0,0,0.000466309,0,0,0,0,0,0,0.001835938,0,0.001853027,0,0,0,0,0,0,0,0,0,0.007993164,0,0,0,0,0,0.012202148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020969238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498047,0,7.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018037109,0,0,0,0,0,0,0,0,0,0,0,0.307507324,0.16605957,0.028701172,0.560720215,0.153127441,0.024487305,0.383105469,0.10963623,0,0,2,1,0,3,2,2,1,1,2
Ut-DBG3KHWSYMulZ8P01XA,47.54549608,-122.0156502,9,2011,sideAngle,270,0,"Seattle, WA",0,U,0,0,Ut-DBG3KHWSYMulZ8P01XA_0,Ut-DBG3KHWSYMulZ8P01XA_0,0.036416016,0.161542969,0.291679688,0,0.012451172,0,0.053603516,0,0,0.025563965,0,0.086972656,0,0.046367188,0,0,0,0.148679199,0,0,0.087907715,0,0,0,0,0.046638184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001416016,0,0,0,0,0,0,0,0,0.000761719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387351074,0.208181152,0.087734375,0.524741211,0.186694336,0,0.338046875,0.087907715,0,0,2,2,0,3,2,2,2,1,3
shtPNWLJTVeMxImh1_j4FA,47.31292864,-122.4197476,7,2008,sideAngle,181,91,"Seattle, WA",0,U,0,0,shtPNWLJTVeMxImh1_j4FA_91,shtPNWLJTVeMxImh1_j4FA_91,0.012255859,0,0.063981934,0.000292969,0.551882324,0,0,0,0,0.11848877,0,0.005996094,0,0.017192383,0,0,0,0.10034668,0,0,0,0.085720215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007043457,0,0,0,0,0,0,0,0,0.033566895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003232422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062094727,0,0.039562988,0.937612305,0.770717773,0.085720215,0.081174316,0,5,2,1,7,1,1,0,0,1,0,1
hwqRj8SEKI0snNEEgkXo7Q,47.83789901,-122.1846738,9,2018,sideAngle,91,1,"Seattle, WA",0,U,0,0,hwqRj8SEKI0snNEEgkXo7Q_1,hwqRj8SEKI0snNEEgkXo7Q_1,0,0.183288574,0.074206543,0,0.236723633,0,0.156713867,0,0,0.064743652,0,0.137397461,0,0,0,0,0,0.005710449,0,0,0.030725098,0,0,0,0,0.110490723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587890625,0.293779297,0.137397461,0.381384277,0.307177734,0,0.074206543,0.030725098,2,1,0,3,0,5,3,1,3,3,1
R_Ql6xCPPamWiN-JQaB-7g,47.64914032,-122.1230035,7,2011,sideAngle,93,183,"Seattle, WA",0,U,0,0,R_Ql6xCPPamWiN-JQaB-7g_183,R_Ql6xCPPamWiN-JQaB-7g_183,0.000537109,0.079855957,0.108920898,0,0.36456543,0,0.094123535,0,0,0.001743164,0,0.082294922,0,0.002175293,0,0,0,0.13564209,0,0,0.129929199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E-05,0,0,0,0,0,0,0,0,0.000200195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257023926,0.079855957,0.082495117,0.613046875,0.501950684,0,0.111096191,0.129929199,3,0,2,5,0,2,1,2,2,2,1
WdcqWMoHWLT5p1TVEKIHkA,47.66057905,-122.2797532,6,2008,sideAngle,90,180,"Seattle, WA",0,U,0,0,WdcqWMoHWLT5p1TVEKIHkA_180,WdcqWMoHWLT5p1TVEKIHkA_180,0.000651855,0.010488281,0.29309082,0,0.134069824,0,0.034765625,0,0,0.103029785,0,0,0,0.004709473,0,0,0,0.08090332,0,0,0.013217773,0.187744141,0,0,0,0.111027832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001618652,0,0,0,0,0,0,0,0,0.024655762,2.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183234863,0.121516113,0.024682617,0.803547363,0.31800293,0.187744141,0.297800293,0.013217773,1,2,1,3,3,2,1,0,1,1,3
tYq87lXqrppBAgThfJgCuQ,47.65521165,-121.9126191,8,2008,sideAngle,270,0,"Seattle, WA",0,U,0,0,tYq87lXqrppBAgThfJgCuQ_0,tYq87lXqrppBAgThfJgCuQ_0,0.000974121,0.021335449,0.34300293,0,0.014379883,0,0.13751709,0,0,0.091835938,0,0,0,0.063686523,0,0,0,0.005390625,0,0,0.047446289,0.055095215,0,0,0,0.192885742,0,0,0,0,0,0,0.010720215,0,0.007111816,0,0,0,0,0,0,0,0,0.003510742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-06,0,0,0,0,0,0,0,0,0,0.001640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003459473,0,0,0,0,0,0,0,0,0,0,0,0.368583984,0.214221191,0,0.58050293,0.111606445,0.055095215,0.41380127,0.047453613,0,2,0,1,1,3,2,1,0,2,3
47Oyz2KWpCnp6Kf0KIZXpA,47.84779942,-122.246766,7,2017,sideAngle,178,268,"Seattle, WA",0,U,0,0,47Oyz2KWpCnp6Kf0KIZXpA_268,47Oyz2KWpCnp6Kf0KIZXpA_268,0.075976563,0.304023438,0.198583984,0,0.041325684,0,0.189228516,0,0,0.039050293,0,0.046816406,0,0,0,0,0.000405273,0.015251465,0,0,0.085324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004013672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620058594,0.304023438,0.046816406,0.294616699,0.095627441,0,0.198989258,0.085324707,0,1,0,1,0,6,3,2,1,3,2
